date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:55:01	1580/1580	---M--	200	added ('OK')	image/png	etag:%22c37a8220cf0d81:0%22	https://www.koreatimes.co.kr/www2/img/amn_close.png	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/amn_close.png	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:01	954/954	---M--	200	added ('OK')	image/png	etag:%2278117320cf0d81:0%22	https://www.koreatimes.co.kr/www2/img/amn_bl.png	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/amn_bl.png	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:01	3514/3514	---M--	200	added ('OK')	image/png	etag:%224462cf20cf0d81:0%22	https://www.koreatimes.co.kr/www2/img/amn_NK.png	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/amn_NK.png	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:01	2845/2845	---M--	200	added ('OK')	image/png	etag:%2298f59220cf0d81:0%22	https://www.koreatimes.co.kr/www2/img/amn_DR.png	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/amn_DR.png	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:02	3677/3677	---M--	200	added ('OK')	image/png	etag:%221147c020cf0d81:0%22	https://www.koreatimes.co.kr/www2/img/amn_LK.png	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/amn_LK.png	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:02	4169/4169	---M--	200	added ('OK')	image/png	etag:%22c88fb020cf0d81:0%22	https://www.koreatimes.co.kr/www2/img/amn_LE.png	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/amn_LE.png	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:03	141058/141058	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2013:55:02%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/281_385960.html	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/281_385960.html	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:04	139768/139768	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2013:55:03%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/251_385944.html	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/251_385944.html	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:04	139690/139690	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2013:55:03%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/281_385920.html	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/281_385920.html	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:05	138651/138651	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2013:55:04%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/119_385956.html	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/119_385956.html	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:05	144291/144291	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2013:55:04%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/120_385933.html	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/120_385933.html	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:06	141919/141919	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2013:55:05%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/356_385950.html	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/356_385950.html	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:06	137016/137016	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2013:55:05%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/103_385974.html	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/103_385974.html	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:06	1408/1408	---M-Z	200	added ('OK')	application/javascript	etag:%22848a3cd235e4d81:0%22	https://www.koreatimes.co.kr/www2/js/simple_slideShow_v2022.js	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/js/simple_slideShow_v2022.js	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:06	1684/1684	---M--	200	added ('OK')	image/png	etag:%2225e61294900d91:0%22	https://www.koreatimes.co.kr/www2/img/bt_scroll_off.png	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/bt_scroll_off.png	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:07	2306/2306	---M--	200	added ('OK')	image/jpeg	etag:%22ebb8428b43e8d81:0%22	https://www.koreatimes.co.kr/www2/img//bt_scrollclose2.jpg	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/bt_scrollclose2.jpg	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:07	1735/1735	---M--	200	added ('OK')	image/png	etag:%228d269d96900d91:0%22	https://www.koreatimes.co.kr/www2/img/bt_scroll_on.png	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/bt_scroll_on.png	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:07	113338/113338	---M--	200	added ('OK')	text/javascript	etag:982%20/%2020037%20/%20m202410310101%20/%20config-hash:%2018170107456145591056	https://securepubads.g.doubleclick.net/tag/js/gpt.js	C:/Users/User/Desktop/Website/a/securepubads.g.doubleclick.net/tag/js/f.txt	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:08	138567/138567	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2013:55:07%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/251_385897.html	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/251_385897.html	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:09	979/979	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202023%2001:22:38%20GMT	http://cdn.interworksmedia.co.kr/js/tm/ip/latest/interplay.js	C:/Users/User/Desktop/Website/a/cdn.interworksmedia.co.kr/js/tm/ip/latest/interplay.js	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:09	26163/26163	---M--	200	added ('OK')	application/octet-stream	etag:%22f0167464c0a1384023f8cbdf45701f67%22	https://newsimg.koreatimes.co.kr/2024/11/07/866cbb31-efdd-423a-b448-8971854a5932.jpg	C:/Users/User/Desktop/Website/a/newsimg.koreatimes.co.kr/2024/11/07/866cbb31-efdd-423a-b448-8971854a5932.jpg	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:10	113338/113338	---M--	200	added ('OK')	text/javascript	etag:877%20/%2020037%20/%20m202410310101%20/%20config-hash:%2018170107456145591056	https://www.googletagservices.com/tag/js/gpt.js	C:/Users/User/Desktop/Website/a/www.googletagservices.com/tag/js/f.txt	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:10	137521/137521	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2013:55:09%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/356_385981.html	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/356_385981.html	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:11	138166/138166	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2013:55:10%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/281_385988.html	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/281_385988.html	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:11	138472/138472	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2013:55:10%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/281_385979.html	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/281_385979.html	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:12	137557/137557	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2013:55:11%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/251_385994.html	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/251_385994.html	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:12	139915/139915	---M-Z	200	added ('OK')	text/html	date:Sun,%2010%20Nov%202024%2013:55:11%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/356_386019.html	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/356_386019.html	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:12	52075/52075	---M--	200	added ('OK')	image/jpeg	etag:%22f4ededc9ce0d81:0%22	https://www.koreatimes.co.kr/www/images/NIA.jpg	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/images/NIA.jpg	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:12	56148/56148	---M-Z	200	added ('OK')	application/javascript	etag:%228095db5acf0d81:0%22	https://www.koreatimes.co.kr/www2/js/jquery.flexslider.js	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/js/jquery.flexslider.js	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:14	8728/8728	---M-Z	200	added ('OK')	application/javascript	etag:%220f7b66df332da1:0%22	http://hmap-asis.hankookilbo.com/service/kt/trk.js	C:/Users/User/Desktop/Website/a/hmap-asis.hankookilbo.com/service/kt/trk.js	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:14	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Nov%202024%2013:55:13%20GMT	http://developers.kakao.com/sdk/js/kakao.min.js	C:/Users/User/Desktop/Website/a/developers.kakao.com/sdk/js/kakao.min.36.delayed	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:15	114153/114153	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2021%20Jun%202024%2002:17:22%20GMT	https://t1.kakaocdn.net/kakao_js_sdk/v1/kakao.min.js	C:/Users/User/Desktop/Website/a/t1.kakaocdn.net/kakao_js_sdk/v1/kakao.min.js	(from https://www.koreatimes.co.kr/www/nation/2024/11/113_385897.html)
00:55:15	1173/1173	---M--	200	added ('OK')	image/gif	etag:%2229c6b930cf0d81:0%22	https://www.koreatimes.co.kr/www2/img/globar_bg.gif	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/globar_bg.gif	(from https://www.koreatimes.co.kr/www2/css/krtimes_v2022_fin.css?20230916)
00:55:15	1299/1299	---M--	200	added ('OK')	image/jpeg	etag:%220ad9d9be9e6d81:0%22	https://www.koreatimes.co.kr/www2/img/archive_pc_bgline2.jpg	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/archive_pc_bgline2.jpg	(from https://www.koreatimes.co.kr/www2/css/krtimes_v2022_fin.css?20230916)
00:55:15	1690/1690	---M--	200	added ('OK')	image/jpeg	etag:%220ad9d9be9e6d81:0%22	https://www.koreatimes.co.kr/www2/img/archive_pc_bl2.jpg	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/archive_pc_bl2.jpg	(from https://www.koreatimes.co.kr/www2/css/krtimes_v2022_fin.css?20230916)
00:55:16	1356/1356	---M--	200	added ('OK')	image/jpeg	etag:%227bf3ea31cf0d81:0%22	https://www.koreatimes.co.kr/www2/img/ic_gray_3.jpg	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/ic_gray_3.jpg	(from https://www.koreatimes.co.kr/www2/css/krtimes_v2022_fin.css?20230916)
00:55:16	1737/1737	---M--	200	added ('OK')	image/png	etag:%2251ee3a24cf0d81:0%22	https://www.koreatimes.co.kr/www2/img/bt_gotop.png	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/bt_gotop.png	(from https://www.koreatimes.co.kr/www2/css/krtimes_v2022_fin.css?20230916)
00:55:16	1453/1453	---M--	200	added ('OK')	image/jpeg	etag:%225a7cdc4fcf0d81:0%22	https://www.koreatimes.co.kr/www2/img/op_ed_bg.jpg	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/op_ed_bg.jpg	(from https://www.koreatimes.co.kr/www2/css/krtimes_v2022_fin.css?20230916)
00:55:16	1002/1002	---M--	200	added ('OK')	image/png	etag:%2210232832cf0d81:0%22	https://www.koreatimes.co.kr/www2/img/ic_green_dots.png	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/ic_green_dots.png	(from https://www.koreatimes.co.kr/www2/css/krtimes_v2022_fin.css?20230916)
00:55:17	946/946	---M--	200	added ('OK')	image/png	etag:%22a29e932cf0d81:0%22	https://www.koreatimes.co.kr/www2/img/ic_green_2depth_dots.png	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/ic_green_2depth_dots.png	(from https://www.koreatimes.co.kr/www2/css/krtimes_v2022_fin.css?20230916)
00:55:18	1015/1015	---M--	200	added ('OK')	image/png	etag:%2277d17327cf0d81:0%22	https://www.koreatimes.co.kr/www2/img/bt_photonews_next.png	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/bt_photonews_next.png	(from https://www.koreatimes.co.kr/www2/css/krtimes_v2022_fin.css?20230916)
00:55:18	179803/179803	---M--	200	added ('OK')	image/jpeg	etag:%2261b9b83d:2be5b%22	https://img.koreatimes.co.kr/www/events/concert/concert_03_20210217.jpg	C:/Users/User/Desktop/Website/a/img.koreatimes.co.kr/www/events/concert/concert_03_20210217.jpg	(from https://www.koreatimes.co.kr/www2/css/krtimes_v2022_fin.css?20230916)
00:55:18	1013/1013	---M--	200	added ('OK')	image/png	etag:%226ac18427cf0d81:0%22	https://www.koreatimes.co.kr/www2/img/bt_photonews_prev.png	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www2/img/bt_photonews_prev.png	(from https://www.koreatimes.co.kr/www2/css/krtimes_v2022_fin.css?20230916)
00:55:18	172/172	---M--	302	error ('Redirect')	text/html	date:Sun,%2010%20Nov%202024%2013:55:17%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/a	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/a	(from https://connect.facebook.net/en_US/fbevents.js)
00:55:19	172/172	---M--	302	error ('Redirect')	text/html	date:Sun,%2010%20Nov%202024%2013:55:18%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/POST	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/POST	(from https://connect.facebook.net/en_US/fbevents.js)
00:55:19	172/172	---M--	302	error ('Redirect')	text/html	date:Sun,%2010%20Nov%202024%2013:55:18%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/b.resolvedLink	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
00:55:19	172/172	---M--	302	error ('Redirect')	text/html	date:Sun,%2010%20Nov%202024%2013:55:18%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/a	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/a	(from https://connect.facebook.net/en_US/fbevents.js)
00:55:19	172/172	---M--	302	error ('Redirect')	text/html	date:Sun,%2010%20Nov%202024%2013:55:19%20GMT	https://www.koreatimes.co.kr/signals/iwl.js	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
00:55:20	172/172	---M--	302	error ('Redirect')	text/html	date:Sun,%2010%20Nov%202024%2013:55:19%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/schema.org/	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
00:55:20	172/172	---M--	302	error ('Redirect')	text/html	date:Sun,%2010%20Nov%202024%2013:55:19%20GMT	https://www.koreatimes.co.kr/www/nation/2024/11/GET	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/GET.48.delayed	(from https://www.koreatimes.co.kr/www/nation/2024/11/281_385960.html)
00:55:21	438979/438979	---M--	200	added ('OK')	application/octet-stream	etag:%22001a998f865165288ed31ec8f144e9de%22	https://newsimg.koreatimes.co.kr/2024/11/08/d044af20-99e4-4c39-9caa-061723f6920e.png	C:/Users/User/Desktop/Website/a/newsimg.koreatimes.co.kr/2024/11/08/d044af20-99e4-4c39-9caa-061723f6920e.png	(from https://www.koreatimes.co.kr/www/nation/2024/11/281_385960.html)
00:55:21	391515/391515	---M--	200	added ('OK')	image/png	etag:%22672dce17:5f95b%22	https://img.koreatimes.co.kr/upload/thumbnailV2/23b178eb83cf423da621fb4276912925.png	C:/Users/User/Desktop/Website/a/img.koreatimes.co.kr/upload/thumbnailV2/23b178eb83cf423da621fb4276912925.png	(from https://www.koreatimes.co.kr/www/nation/2024/11/281_385960.html)
00:55:22	0/-1	---M--	302	error ('')			https://www.koreatimes.co.kr/www/nation/2024/11/GET	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/GET.4c.delayed	(from https://www.koreatimes.co.kr/www/nation/2024/11/251_385944.html)
00:55:22	34175/34175	---M--	200	added ('OK')	application/octet-stream	etag:%22966c565a3a2d9482e381aaf6fe46bc14%22	https://newsimg.koreatimes.co.kr/2024/11/08/332bf94b-0e1e-4bb9-88c0-6c960a6615b6.jpg	C:/Users/User/Desktop/Website/a/newsimg.koreatimes.co.kr/2024/11/08/332bf94b-0e1e-4bb9-88c0-6c960a6615b6.jpg	(from https://www.koreatimes.co.kr/www/nation/2024/11/281_385960.html)
00:55:22	389802/389802	---M--	200	added ('OK')	image/png	etag:%22672dabf6:5f2aa%22	https://img.koreatimes.co.kr/upload/thumbnailV2/cb6ff522e35746bab9cbf5046423582e.png	C:/Users/User/Desktop/Website/a/img.koreatimes.co.kr/upload/thumbnailV2/cb6ff522e35746bab9cbf5046423582e.png	(from https://www.koreatimes.co.kr/www/nation/2024/11/251_385944.html)
00:55:23	0/-1	---M--	302	error ('')			https://www.koreatimes.co.kr/www/nation/2024/11/GET	C:/Users/User/Desktop/Website/a/www.koreatimes.co.kr/www/nation/2024/11/GET.4f.delayed	(from https://www.koreatimes.co.kr/www/nation/2024/11/281_385920.html)
00:55:23	47251/47251	---M--	200	added ('OK')	application/octet-stream	etag:%221756ed0c09781d4131e1048e966d0040%22	https://newsimg.koreatimes.co.kr/2024/11/08/0b997e48-b072-469d-89e6-3065838c6d7f.jpg	C:/Users/User/Desktop/Website/a/newsimg.koreatimes.co.kr/2024/11/08/0b997e48-b072-469d-89e6-3065838c6d7f.jpg	(from https://www.koreatimes.co.kr/www/nation/2024/11/251_385944.html)
00:55:23	511584/511584	---M--	200	added ('OK')	image/png	etag:%22672e2109:7ce60%22	https://img.koreatimes.co.kr/upload/thumbnailV2/9ffad4e1537b4305aa70bffd2f2810df.png	C:/Users/User/Desktop/Website/a/img.koreatimes.co.kr/upload/thumbnailV2/9ffad4e1537b4305aa70bffd2f2810df.png	(from https://www.koreatimes.co.kr/www/nation/2024/11/281_385920.html)
